regime,scene,tag,method,n,raw_rmse_cm,dRMSE,dMAE,disp_med_mm,disp_p95_mm,disp_med_sig,disp_med_ell,sigma_g_mm,ell_mm
iphone-frame,25f3b7a318,frame_002020.jpg,GLR,12288,4.2891144128589795,0.2685171671749642,-0.09121594367009767,0.488635152317054,7.5125188718081715,1.0015052876685322,0.04292224904382111,0.4879007203776962,11.384192654379872
iphone-frame,25f3b7a318,frame_002020.jpg,Prior-v2,12288,4.2891144128589795,0.0007825669005145919,0.0040229664520663455,0.005053359873661036,0.1547960093050612,0.010357352740516043,0.0004438926875743754,0.4879007203776962,11.384192654379872
iphone-frame,25f3b7a318,frame_003020.jpg,Bilateral,12288,1.9762459409599313,-0.009949344375148605,-0.01775438532474194,0.1330530494836104,0.5847056747071929,0.3361967195873046,0.016489740627126777,0.39575951041622837,8.068838223461144
iphone-frame,25f3b7a318,frame_003020.jpg,MLS,12288,1.9762459409599313,-0.07488369892969526,-0.09254010816510672,0.29042930501693826,1.5208722106226553,0.7338530007216625,0.03599394323416786,0.39575951041622837,8.068838223461144
iphone-frame,25f3b7a318,frame_003020.jpg,GLR,12288,1.9762459409599313,-0.16154348582826383,-0.18915975015076913,0.3746467332167637,2.287826335667214,0.946652505902101,0.046431310530058806,0.39575951041622837,8.068838223461144
iphone-frame,25f3b7a318,frame_003020.jpg,Prior-v2,12288,1.9762459409599313,0.005668856422680335,0.004457845140748429,0.0050057918210484635,0.13951549822202752,0.012648569842668341,0.0006203856964033706,0.39575951041622837,8.068838223461144
iphone-frame,25f3b7a318,frame_003990.jpg,Bilateral,12288,2.8418771968274537,0.0038445062696790266,-0.027086545020216235,0.0798656944981889,1.3289404243695415,34739566.59247439,0.011867829232076979,1.2989836181632196e-09,6.729595861596656
iphone-frame,25f3b7a318,frame_003990.jpg,MLS,12288,2.8418771968274537,-0.027270887951647005,-0.12255808460701623,0.17498514254173136,3.388635123173014,76114131.98391396,0.026002325565240146,1.2989836181632196e-09,6.729595861596656
iphone-frame,25f3b7a318,frame_003990.jpg,GLR,12288,2.8418771968274537,-0.07991962366886707,-0.19464819977577097,0.2158037836651377,4.289650486249145,93869213.3167764,0.03206786678893797,1.2989836181632196e-09,6.729595861596656
iphone-frame,25f3b7a318,frame_003990.jpg,Prior-v2,12288,2.8418771968274537,0.0,0.0,0.0,0.0,0.0,0.0,1.2989836181632196e-09,6.729595861596656
iphone-frame,25f3b7a318,frame_004990.jpg,Bilateral,12288,2.521336170755638,-0.012560607358369502,-0.006140628190620667,0.2313077174643367,1.7096670340048412,0.4173033638467755,0.02174003952455306,0.554291522873907,10.639710069586545
iphone-frame,25f3b7a318,frame_004990.jpg,MLS,12288,2.521336170755638,-0.13814225506454392,-0.22092814746645928,0.5122680386055468,4.811917891159315,0.9241852284251779,0.048146804302657706,0.554291522873907,10.639710069586545
iphone-frame,25f3b7a318,frame_004990.jpg,GLR,12288,2.521336170755638,-0.29490619653480543,-0.4977291529170591,0.6616826692875943,6.6148523955945695,1.1937448811469056,0.062189915411023707,0.554291522873907,10.639710069586545
iphone-frame,25f3b7a318,frame_004990.jpg,Prior-v2,12288,2.521336170755638,0.0031197651649605973,0.004311623531105813,0.0026742553029310777,0.20157041136216022,0.004824636834135372,0.0002513466330557306,0.554291522873907,10.639710069586545
iphone-frame,25f3b7a318,frame_005960.jpg,Bilateral,12288,6.849529835625874,-0.018534108733381238,-0.009926936276549725,0.07587083483373579,1.1054953724806345,33000949.898900516,0.009223959027981244,1.2990500293527476e-09,8.225408915451018
iphone-frame,25f3b7a318,frame_005960.jpg,MLS,12288,6.849529835625874,-0.05973861494186217,-0.04840110193096159,0.1656682230020131,3.1598168507043396,72059424.93067615,0.02014103185443737,1.2990500293527476e-09,8.225408915451018
iphone-frame,25f3b7a318,frame_005960.jpg,GLR,12288,6.849529835625874,-0.09483597498141094,-0.09940743789937923,0.2148860580797159,4.4946785519192405,93467325.7807325,0.026124665686825435,1.2990500293527476e-09,8.225408915451018
iphone-frame,25f3b7a318,frame_005960.jpg,Prior-v2,12288,6.849529835625874,0.0,0.0,0.0,0.0,0.0,0.0,1.2990500293527476e-09,8.225408915451018
iphone-frame,25f3b7a318,frame_006930.jpg,Bilateral,12288,2.787195545709491,0.031119138098711918,-0.024825805728401207,0.12285459158021025,0.6777744848305088,0.30482119167407307,0.036242275137871545,0.40303822250898513,3.3898145487999587
iphone-frame,25f3b7a318,frame_006930.jpg,MLS,12288,2.787195545709491,0.06849455937070204,-0.09715262653882117,0.2733288871976693,1.6909967085802042,0.6781711293236083,0.08063240132525808,0.40303822250898513,3.3898145487999587
iphone-frame,25f3b7a318,frame_006930.jpg,GLR,12288,2.787195545709491,0.08758781546734928,-0.1532499865595227,0.35646131534546455,2.408481942528921,0.8844355064936361,0.10515658308402158,0.40303822250898513,3.3898145487999587
iphone-frame,25f3b7a318,frame_006930.jpg,Prior-v2,12288,2.787195545709491,0.0012798772388689095,0.006604796331199925,0.008247066659924517,0.24976011310133397,0.02046224446932801,0.002432896118288004,0.40303822250898513,3.3898145487999587
iphone-frame,25f3b7a318,frame_007940.jpg,Bilateral,12288,3.7676178309769623,-0.04680778121766149,-0.04251544961368925,0.071906806205125,0.817587856678402,31278335.38653777,0.01034686676395889,1.2989332813431557e-09,6.94962135254802
iphone-frame,25f3b7a318,frame_007940.jpg,MLS,12288,3.7676178309769623,-0.12923766435266604,-0.10333600279714972,0.15505863731446132,2.4271034593732206,67448080.62627552,0.02231181087805576,1.2989332813431557e-09,6.94962135254802
iphone-frame,25f3b7a318,frame_007940.jpg,GLR,12288,3.7676178309769623,-0.20726289328840686,-0.156939071694695,0.19902732021830624,3.4615575732709174,86573769.59718649,0.028638584765009675,1.2989332813431557e-09,6.94962135254802
iphone-frame,25f3b7a318,frame_007940.jpg,Prior-v2,12288,3.7676178309769623,0.0,0.0,0.0,0.0,0.0,0.0,1.2989332813431557e-09,6.94962135254802
iphone-frame,25f3b7a318,frame_009020.jpg,Bilateral,12288,28.501890098705037,0.006652663040151996,0.006614205096333592,0.12821008988294316,1.2933599117057113,0.3401519020961924,0.01889850776087573,0.37692010173306156,6.78413827622248
iphone-frame,25f3b7a318,frame_009020.jpg,MLS,12288,28.501890098705037,0.017373955779453887,0.01668026657534183,0.27420305095739705,3.264731459676736,0.7274832224897017,0.04041825796476241,0.37692010173306156,6.78413827622248
iphone-frame,25f3b7a318,frame_009020.jpg,GLR,12288,28.501890098705037,0.02616780350401804,0.026235008146291428,0.33172877503028514,4.143596069378009,0.8801036947217925,0.04889770247520654,0.37692010173306156,6.78413827622248
iphone-frame,25f3b7a318,frame_009020.jpg,Prior-v2,12288,28.501890098705037,-0.00020789095616091657,-0.0009642764628559064,0.010652154750552761,0.1770894522324595,0.028261041725590103,0.001570155901202223,0.37692010173306156,6.78413827622248
laser,5748ce6f01,crop,Bilateral,10000,1.027446439133756,1.661075169347992,1.774861498971081,0.6434973491524819,3.2107358947922116,0.48972118243142504,0.03944152841849902,1.3140075858427234,16.315223443806122
laser,5748ce6f01,crop,MLS,10000,1.027446439133756,0.7952173712905464,-0.5513142807730853,1.620782117384891,7.93497922706537,1.2334648091943523,0.09934170517908905,1.3140075858427234,16.315223443806122
laser,5748ce6f01,crop,GLR,10000,1.027446439133756,-2.032855418887425,-4.6307699702655025,2.100536987167145,11.729142050555904,1.5985729520894791,0.12874705604083173,1.3140075858427234,16.315223443806122
laser,5748ce6f01,crop,Prior-v2,10000,1.027446439133756,0.07680436725050477,0.1621949738010109,0.0008035747039945186,0.5373907757072488,0.0006115449499993643,4.925306151723795e-05,1.3140075858427234,16.315223443806122
iphone-fused,5748ce6f01,crop,Bilateral,10000,4.490490599247334,0.9369761014761058,2.9646627002741344,1.4849668536365768,3.134054269280774,0.15855595702225578,0.09509485562913095,9.36556961571354,15.61563813013018
iphone-fused,5748ce6f01,crop,MLS,10000,4.490490599247334,2.1982649723236825,7.017515399539908,5.0031045403710985,7.602927341673441,0.5342018419726116,0.3203906557233342,9.36556961571354,15.61563813013018
iphone-fused,5748ce6f01,crop,GLR,10000,4.490490599247334,2.7527045032778807,8.633375418923828,6.156530804389626,10.999613535196445,0.6573578603700568,0.39425419266833694,9.36556961571354,15.61563813013018
iphone-fused,5748ce6f01,crop,Prior-v2,10000,4.490490599247334,1.053098361421223,4.735741610346855,2.285072191514498,9.85068230852694,0.24398646158548865,0.14633229665838293,9.36556961571354,15.61563813013018
iphone-frame,5748ce6f01,frame_000000.jpg,Bilateral,12288,5.076727783526259,0.09210832716739503,0.10409700166346125,0.28430076868739923,2.5996336309399264,0.5658862594285295,0.021787702467990694,0.502399136548428,13.048680515225998
iphone-frame,5748ce6f01,frame_000000.jpg,MLS,12288,5.076727783526259,0.19147223084284848,0.14965769910988413,0.6948352971842696,6.47682553375668,1.383034414778015,0.05324946812210199,0.502399136548428,13.048680515225998
iphone-frame,5748ce6f01,frame_000000.jpg,GLR,12288,5.076727783526259,0.2538377276459225,0.13796925606469612,0.9428350199910825,9.523057653534943,1.8766652836863187,0.07225519996590228,0.502399136548428,13.048680515225998
iphone-frame,5748ce6f01,frame_000000.jpg,Prior-v2,12288,5.076727783526259,0.000246382112623067,0.0016167998592608868,5.204097671901795e-05,0.09157777004032724,0.00010358492447452009,3.9882175561203404e-06,0.502399136548428,13.048680515225998
iphone-frame,5748ce6f01,frame_000640.jpg,Bilateral,12124,40.19424038057463,0.023911611780946807,0.03184144290155899,0.20713173555012324,2.4670447311367534,0.36690099170776086,0.016766975748573016,0.5645439501788103,12.353553714120723
iphone-frame,5748ce6f01,frame_000640.jpg,MLS,12124,40.19424038057463,0.061302774000560056,0.06468651596339692,0.44125106921903096,6.150787850007051,0.7816062297677009,0.03571855349436338,0.5645439501788103,12.353553714120723
iphone-frame,5748ce6f01,frame_000640.jpg,GLR,12124,40.19424038057463,0.07504440257651845,0.07010643278000384,0.5446220887859549,8.210182232549728,0.9647115829489322,0.04408626872438646,0.5645439501788103,12.353553714120723
iphone-frame,5748ce6f01,frame_000640.jpg,Prior-v2,12124,40.19424038057463,1.8866758755287094e-05,0.0015934544741247336,0.014067243089122404,0.22292512969818246,0.024917888252542496,0.0011387203563865294,0.5645439501788103,12.353553714120723
iphone-frame,5748ce6f01,frame_001270.jpg,Bilateral,12288,5.371180833479322,0.0024830736110703633,-0.04728985943462938,0.20399812166737277,2.479364026631825,0.6444318476027038,0.01112836593888964,0.3165549961284766,18.331363542184057
iphone-frame,5748ce6f01,frame_001270.jpg,MLS,12288,5.371180833479322,-0.08837760391160465,-0.331305696261186,0.44631311342058716,6.757320591215282,1.409907022378949,0.024346967554769526,0.3165549961284766,18.331363542184057
iphone-frame,5748ce6f01,frame_001270.jpg,GLR,12288,5.371180833479322,-0.15818887324328124,-0.6385947311452478,0.5809838305994509,9.073921422332312,1.8353329938546306,0.031693432364199206,0.3165549961284766,18.331363542184057
iphone-frame,5748ce6f01,frame_001270.jpg,Prior-v2,12288,5.371180833479322,-4.507324180558214e-06,-1.459895000444078e-05,3.4118475458192864e-06,0.0028412265037033794,1.0778056188557207e-05,1.861207726191146e-07,0.3165549961284766,18.331363542184057
iphone-frame,5748ce6f01,frame_001900.jpg,Bilateral,12288,3.294094686714344,0.10035599398173778,0.026425914813621443,0.1608617786592097,2.1650651498577167,0.4201415408506951,0.014677867383168001,0.38287520418323334,10.959478951894724
iphone-frame,5748ce6f01,frame_001900.jpg,MLS,12288,3.294094686714344,0.1489538878691632,-0.1179181747863689,0.3568971484755978,5.395010641167832,0.9321500678133409,0.03256515661096558,0.38287520418323334,10.959478951894724
iphone-frame,5748ce6f01,frame_001900.jpg,GLR,12288,3.294094686714344,0.12166454173906383,-0.29844887292302946,0.45734279142627904,7.543067880514392,1.1944957135769803,0.04173034077550568,0.38287520418323334,10.959478951894724
iphone-frame,5748ce6f01,frame_001900.jpg,Prior-v2,12288,3.294094686714344,0.00036634080129438473,0.0007818817726712446,0.0002983647074774385,0.08164669356409494,0.0007792740387423353,2.722435151888599e-05,0.38287520418323334,10.959478951894724
iphone-frame,5748ce6f01,frame_002530.jpg,Bilateral,12288,19.085107134852812,0.04050728258553349,0.05734721783877683,0.262471186260833,2.403211240866702,0.3017057618127413,0.021909911401530226,0.8699574856712029,11.979564016885602
iphone-frame,5748ce6f01,frame_002530.jpg,MLS,12288,19.085107134852812,0.10706421064523575,0.12602925534325182,0.5582959654454438,5.998087637215692,0.6417508602422656,0.04660403038139807,0.8699574856712029,11.979564016885602
iphone-frame,5748ce6f01,frame_002530.jpg,GLR,12288,19.085107134852812,0.15643136217210474,0.1623074394057733,0.7013655094506419,8.428568256099505,0.8062066482516753,0.05854683095340503,0.8699574856712029,11.979564016885602
iphone-frame,5748ce6f01,frame_002530.jpg,Prior-v2,12288,19.085107134852812,0.0003073348015192323,0.008690961487012316,0.0494778892072857,0.49998540705979816,0.05687391621469622,0.004130191143301604,0.8699574856712029,11.979564016885602
iphone-frame,5748ce6f01,frame_003160.jpg,Bilateral,12288,2.835156591586548,0.06106292249811185,0.002344184812375083,0.13750705582370656,1.8786085309609561,0.4636388796734636,0.012663688671390729,0.29658223541760037,10.8583730522129
iphone-frame,5748ce6f01,frame_003160.jpg,MLS,12288,2.835156591586548,0.061189344499079645,-0.11292486062797202,0.29811305916533104,4.6871072383114285,1.005161545634767,0.027454670944200236,0.29658223541760037,10.8583730522129
iphone-frame,5748ce6f01,frame_003160.jpg,GLR,12288,2.835156591586548,0.03298664923885308,-0.27959648999273945,0.3970280825233756,6.068769794833557,1.338677890217077,0.03656423301885897,0.29658223541760037,10.8583730522129
iphone-frame,5748ce6f01,frame_003160.jpg,Prior-v2,12288,2.835156591586548,0.0009115610818732911,0.0012989922395290066,1.9479362255975906e-05,0.03134799493592467,6.567946378470265e-05,1.7939485188540404e-06,0.29658223541760037,10.8583730522129
iphone-frame,5748ce6f01,frame_003790.jpg,Bilateral,12288,4.054140499567914,-0.004892131890832374,0.022738040611069987,0.18715846173971756,1.9522970333731515,0.40497052127832855,0.019193884389239163,0.4621532963534316,9.750942431718094
iphone-frame,5748ce6f01,frame_003790.jpg,MLS,12288,4.054140499567914,-0.061242634831870646,-0.06800820789709672,0.4154023374188261,4.863048057211682,0.8988410118410283,0.04260125011352691,0.4621532963534316,9.750942431718094
iphone-frame,5748ce6f01,frame_003790.jpg,GLR,12288,4.054140499567914,-0.11131825134949036,-0.20050961746627127,0.5442973511249793,6.826306498317403,1.1777420051787018,0.055819973800548366,0.4621532963534316,9.750942431718094
iphone-frame,5748ce6f01,frame_003790.jpg,Prior-v2,12288,4.054140499567914,0.0005494695618502021,0.0011957232606496504,0.002551275779878033,0.14993590143342114,0.0055204102069338805,0.000261644020306954,0.4621532963534316,9.750942431718094
iphone-frame,5748ce6f01,frame_004420.jpg,Bilateral,12288,3.02283855593008,0.09552281931100026,0.03998316588523787,0.191920578604053,1.7849698892326158,0.35168972227388845,0.015728183544754998,0.5457099428765781,12.202335892266852
iphone-frame,5748ce6f01,frame_004420.jpg,MLS,12288,3.02283855593008,0.1611957544502607,-0.07071101946316549,0.41060633876712815,4.666308077368256,0.7524259789922281,0.03364981445836918,0.5457099428765781,12.202335892266852
iphone-frame,5748ce6f01,frame_004420.jpg,GLR,12288,3.02283855593008,0.15906203187986412,-0.240789815539455,0.5126681540359476,6.006904003522656,0.9394517358325735,0.04201393557104371,0.5457099428765781,12.202335892266852
iphone-frame,5748ce6f01,frame_004420.jpg,Prior-v2,12288,3.02283855593008,0.002609832409061763,0.006432278844226147,0.004753365689783395,0.1691744060745802,0.0087104252783388,0.000389545553520311,0.5457099428765781,12.202335892266852
iphone-frame,5748ce6f01,frame_005100.jpg,Bilateral,12288,5.564702669943045,0.046749318176353416,0.05550133531440071,0.1907456125544613,1.8758464412956568,0.39176180825216417,0.015158020472355994,0.48689180043788954,12.583807555028054
iphone-frame,5748ce6f01,frame_005100.jpg,MLS,12288,5.564702669943045,0.10353901654790443,0.01549544683406845,0.4194197162683124,5.182957463082784,0.861422835688918,0.033330112082602274,0.48689180043788954,12.583807555028054
iphone-frame,5748ce6f01,frame_005100.jpg,GLR,12288,5.564702669943045,0.11332345743022554,-0.08290992191382074,0.5298545974956487,6.836319921440245,1.0882388981101783,0.04210606329892823,0.48689180043788954,12.583807555028054
iphone-frame,5748ce6f01,frame_005100.jpg,Prior-v2,12288,5.564702669943045,0.0005994639976969474,0.004438594945443963,0.003282119502649916,0.1299618748890923,0.00674096276206984,0.00026082085950827135,0.48689180043788954,12.583807555028054
iphone-frame,5748ce6f01,frame_005930.jpg,Bilateral,12288,5.948972009680994,0.05038241661726728,0.13376226513943656,0.22251696109749608,2.551570281979166,0.47007846990499,0.01719131326890617,0.4733613106603067,12.943569673805543
iphone-frame,5748ce6f01,frame_005930.jpg,MLS,12288,5.948972009680994,0.0811866738794853,0.19005970405757688,0.5057641254476073,6.353230388130248,1.0684526026718328,0.03907454729679937,0.4733613106603067,12.943569673805543
iphone-frame,5748ce6f01,frame_005930.jpg,GLR,12288,5.948972009680994,0.10787668281628804,0.2001782094914084,0.671144969825074,9.12051184631273,1.4178281014792793,0.05185161332514378,0.4733613106603067,12.943569673805543
iphone-frame,5748ce6f01,frame_005930.jpg,Prior-v2,12288,5.948972009680994,0.00024313334680003962,0.003060805748167361,0.00016844373990914318,0.0964211628109613,0.0003558460223931898,1.3013700558742794e-05,0.4733613106603067,12.943569673805543
laser,5942004064,crop,Bilateral,10000,1.188400136367692,1.267650994014169,1.6872776730309291,0.28531437322218733,2.5362621678532333,0.5545305218634099,0.019764824688504202,0.5145151825167426,14.43546187224062
laser,5942004064,crop,MLS,10000,1.188400136367692,2.2937097801459694,2.8987895156231236,0.6275539087274967,6.6495581982712615,1.2196994934884675,0.04347307444944379,0.5145151825167426,14.43546187224062
laser,5942004064,crop,GLR,10000,1.188400136367692,2.0160698989222348,2.7750117208305336,0.7329797547730384,8.39632410168787,1.4246027683052567,0.05077632854489966,0.5145151825167426,14.43546187224062
laser,5942004064,crop,Prior-v2,10000,1.188400136367692,0.04275031629317194,0.01767354263942922,0.00012984058184769052,0.12981940520500487,0.0002523551996273895,8.994556806552844e-06,0.5145151825167426,14.43546187224062
iphone-fused,5942004064,crop,Bilateral,10000,2.5575523451631264,1.581237077761355,2.079511996723038,1.6344959561365486,3.655702621228766,0.23353549527764086,0.08769346159469765,6.99891874663347,18.638743713906308
iphone-fused,5942004064,crop,MLS,10000,2.5575523451631264,2.987104412957975,3.4809590006613544,4.501494618327939,8.90773311888178,0.6431700067742635,0.24151276970066796,6.99891874663347,18.638743713906308
iphone-fused,5942004064,crop,GLR,10000,2.5575523451631264,3.2947125083507056,3.322974351374297,5.554357864183495,12.972157927354147,0.7936022783607223,0.2980006565432522,6.99891874663347,18.638743713906308
iphone-fused,5942004064,crop,Prior-v2,10000,2.5575523451631264,1.291058994136307,2.1540837350673914,1.2376092910591847,6.429853346211273,0.17682864106368643,0.06639982339954643,6.99891874663347,18.638743713906308
iphone-frame,5942004064,frame_000000.jpg,Bilateral,12288,41.23810090996168,0.005740888818961398,0.0028879004800086427,0.13481796670629306,1.1924254025531238,0.34235985433387767,0.021742994091792197,0.39379023170297134,6.200524459298949
iphone-frame,5942004064,frame_000000.jpg,MLS,12288,41.23810090996168,0.014567531051046245,0.003492916974356941,0.2912802609651609,3.0589868015383495,0.7396838132977976,0.04697671347483359,0.39379023170297134,6.200524459298949
iphone-frame,5942004064,frame_000000.jpg,GLR,12288,41.23810090996168,0.018884415844389046,0.00021484224754786396,0.37199821065391264,4.23752515175273,0.9446608365588995,0.05999463642725107,0.39379023170297134,6.200524459298949
iphone-frame,5942004064,frame_000000.jpg,Prior-v2,12288,41.23810090996168,-0.00023713181120932347,0.0004902459992184305,0.012712381839834638,0.20145257576808645,0.03228211566492395,0.0020502107396285843,0.39379023170297134,6.200524459298949
iphone-frame,5942004064,frame_001120.jpg,Bilateral,12288,12.814377858102757,0.009551941996888136,0.03774885187851629,0.13606339693303804,1.0204453085342957,0.40313834946709426,0.026460059469864777,0.33751042715177293,5.14221810655943
iphone-frame,5942004064,frame_001120.jpg,MLS,12288,12.814377858102757,0.02460639256671726,0.08858801144012718,0.30401668350868555,2.5472298621969567,0.9007623413993424,0.05912170140386677,0.33751042715177293,5.14221810655943
iphone-frame,5942004064,frame_001120.jpg,GLR,12288,12.814377858102757,0.03260221339344005,0.11829121578155188,0.39918933281192737,3.761625530383889,1.1827466635561803,0.07762979408148603,0.33751042715177293,5.14221810655943
iphone-frame,5942004064,frame_001120.jpg,Prior-v2,12288,12.814377858102757,-2.6459339830253725e-06,0.0008460794887477086,0.0003610551414114222,0.12639280133410588,0.0010697599579028757,7.021389094341315e-05,0.33751042715177293,5.14221810655943
iphone-frame,5942004064,frame_002110.jpg,Bilateral,12288,2.141316315333524,0.04395374129271268,-0.006417405184722114,0.10981539862829406,0.8683629245537401,0.4872210803193222,0.015479749014669777,0.22539131120743078,7.094133019130023
iphone-frame,5942004064,frame_002110.jpg,MLS,12288,2.141316315333524,0.07960161190947446,-0.07618710740724399,0.24240178986575303,2.2866415792621364,1.0754708666085022,0.03416933248614363,0.22539131120743078,7.094133019130023
iphone-frame,5942004064,frame_002110.jpg,GLR,12288,2.141316315333524,0.09043494802393193,-0.10853130573340586,0.296124399632235,2.720087849461497,1.3138234865046954,0.04174215493168291,0.22539131120743078,7.094133019130023
iphone-frame,5942004064,frame_002110.jpg,Prior-v2,12288,2.141316315333524,0.0005775952442110821,0.0008811698609445529,5.1137610784046246e-05,0.0426444733464727,0.00022688368190954756,7.20843697727971e-06,0.22539131120743078,7.094133019130023
iphone-frame,5942004064,frame_003380.jpg,Bilateral,12288,3.7734751578950685,-0.0339125428754361,-0.04837245083557651,0.10004914020765263,0.9578345054265559,0.3031897096197665,0.013444062158112445,0.3299885739193973,7.441883191073814
iphone-frame,5942004064,frame_003380.jpg,MLS,12288,3.7734751578950685,-0.10728818891376779,-0.13820168761855545,0.211105369967946,2.4977993027486303,0.6397353908980346,0.028367197457867876,0.3299885739193973,7.441883191073814
iphone-frame,5942004064,frame_003380.jpg,GLR,12288,3.7734751578950685,-0.17236472037958084,-0.21105859269638927,0.25517796839093254,3.1147360181997916,0.7732933434233658,0.03428943478482932,0.3299885739193973,7.441883191073814
iphone-frame,5942004064,frame_003380.jpg,Prior-v2,12288,3.7734751578950685,-0.0006930778765346091,-0.0011412538066135625,0.007534550539741931,0.12178071548488349,0.02283276183601906,0.0010124521368148876,0.3299885739193973,7.441883191073814
iphone-frame,5942004064,frame_004440.jpg,Bilateral,12288,2.816290917485154,0.05275516384095624,-0.05808095076118569,0.31353932178774474,2.242633628530159,0.4281452730073228,0.02796108419539915,0.732319941680722,11.213417890690193
iphone-frame,5942004064,frame_004440.jpg,MLS,12288,2.816290917485154,-0.02947573133282866,-0.3724603316025199,0.7288370547092641,5.586023540530133,0.9952440350610847,0.06499686908568489,0.732319941680722,11.213417890690193
iphone-frame,5942004064,frame_004440.jpg,GLR,12288,2.816290917485154,-0.16723466909103202,-0.6987322707077137,1.0140776964330782,8.298271926116778,1.384746798948226,0.09043430881003461,0.732319941680722,11.213417890690193
iphone-frame,5942004064,frame_004440.jpg,Prior-v2,12288,2.816290917485154,0.003979333179116029,0.008040436176970367,0.001114944185510291,0.28737042827022913,0.0015224823475773976,9.942946889873164e-05,0.732319941680722,11.213417890690193
iphone-frame,5942004064,frame_005430.jpg,Bilateral,12288,2.9775388285589526,0.08654239875925951,0.048825522710138625,0.23015998451607048,1.3016156741106766,0.41943318409674796,0.03540762683768128,0.5487405213116084,6.500294005463349
iphone-frame,5942004064,frame_005430.jpg,MLS,12288,2.9775388285589526,0.1809531199748471,0.07877078136507842,0.5320247621137619,3.244670076748377,0.9695379518767265,0.08184626135137288,0.5487405213116084,6.500294005463349
iphone-frame,5942004064,frame_005430.jpg,GLR,12288,2.9775388285589526,0.22115446534997085,0.06334370606948525,0.7108347761039697,4.84645266257316,1.295393263667731,0.10935425003810213,0.5487405213116084,6.500294005463349
iphone-frame,5942004064,frame_005430.jpg,Prior-v2,12288,2.9775388285589526,0.001761726285709475,0.002241060569785347,0.0010636667739537817,0.3061615140726629,0.0019383783969024375,0.00016363364070858338,0.5487405213116084,6.500294005463349
iphone-frame,5942004064,frame_006420.jpg,Bilateral,12288,1.798047849753577,0.2063790820658329,0.07967396602109877,0.1752019203887092,1.2603430311688029,0.39703327281800066,0.025690035439961127,0.4412776761709545,6.81983957447138
iphone-frame,5942004064,frame_006420.jpg,MLS,12288,1.798047849753577,0.4511428332653056,0.08437205472213716,0.39784881063718414,3.2445540537009805,0.9015838126863923,0.05833697497344507,0.4412776761709545,6.81983957447138
iphone-frame,5942004064,frame_006420.jpg,GLR,12288,1.798047849753577,0.5460567385457971,-0.03387037872237819,0.5275503090333329,4.4132450658506075,1.1955064493982,0.07735523734762767,0.4412776761709545,6.81983957447138
iphone-frame,5942004064,frame_006420.jpg,Prior-v2,12288,1.798047849753577,0.005019613973289427,0.007529359911084832,0.002261227086199224,0.20634505191524607,0.0051242725457948035,0.0003315660230970947,0.4412776761709545,6.81983957447138
iphone-frame,5942004064,frame_007430.jpg,Bilateral,12288,3.5276904639634092,0.1032130989288893,0.09010060281435806,0.21014808408220476,1.7813710968700507,0.4330741775272014,0.023629369122431347,0.48524731917531877,8.893512263054113
iphone-frame,5942004064,frame_007430.jpg,MLS,12288,3.5276904639634092,0.22434720247105355,0.13252871572121405,0.4751986914650841,4.438210380143077,0.979291737857297,0.053432061187540826,0.48524731917531877,8.893512263054113
iphone-frame,5942004064,frame_007430.jpg,GLR,12288,3.5276904639634092,0.2599164748373517,0.06355899167441725,0.6128459483752031,6.588475701825522,1.2629558637310625,0.068909327404001,0.48524731917531877,8.893512263054113
iphone-frame,5942004064,frame_007430.jpg,Prior-v2,12288,3.5276904639634092,0.001286157778235264,0.004703411059814311,0.0009834743103819359,0.19080619403860077,0.0020267485661262566,0.00011058334223667202,0.48524731917531877,8.893512263054113
iphone-frame,5942004064,frame_008420.jpg,Bilateral,11555,4.18278565600345,-0.058611574085798424,-0.20500859300593977,0.2313719019672897,3.9601925360540453,0.4560874920132597,0.011458878769774779,0.5072971865329637,20.191495747919358
iphone-frame,5942004064,frame_008420.jpg,MLS,11555,4.18278565600345,-0.3409896145488256,-0.764385854787708,0.5061150649739276,10.117900873526747,0.9976697632313221,0.02506575398214442,0.5072971865329637,20.191495747919358
iphone-frame,5942004064,frame_008420.jpg,GLR,11555,4.18278565600345,-0.5973183548935612,-1.2182474423807488,0.640611307744433,13.995283266990233,1.2627929416675636,0.03172678813449065,0.5072971865329637,20.191495747919358
iphone-frame,5942004064,frame_008420.jpg,Prior-v2,11555,4.18278565600345,0.0003513201692673107,0.00020766652356618565,0.00016492812921395887,0.06115536470118594,0.0003251114598447128,8.168197703866777e-06,0.5072971865329637,20.191495747919358
iphone-frame,5942004064,frame_009470.jpg,Bilateral,12288,4.387793701210899,-0.013110808667438079,-0.023062981378285663,0.4475386217848962,2.648478476959157,0.41787333579776603,0.03376270595706354,1.0709910947359744,13.255413304854
iphone-frame,5942004064,frame_009470.jpg,MLS,12288,4.387793701210899,-0.1188915099639809,-0.1693945118609319,1.0565967841746093,6.603569119881161,0.9865598214413973,0.07971058765161125,1.0709910947359744,13.255413304854
iphone-frame,5942004064,frame_009470.jpg,GLR,12288,4.387793701210899,-0.24975555620130319,-0.36432875026619627,1.504771761114563,9.835351391463709,1.405027331324822,0.1135213007994258,1.0709910947359744,13.255413304854
iphone-frame,5942004064,frame_009470.jpg,Prior-v2,12288,4.387793701210899,0.002865649120098457,0.0037339201158892443,0.0019911256829183337,0.40722268084501884,0.0018591430786360106,0.00015021226701690177,1.0709910947359744,13.255413304854
